date,ABC,ABMD,ADS,ALXN,ANTM,ATVI,BLL,CBS,CDAY,CERN,COG,CTL,CTLT,CTXS,CXO,DISCA,DISCK,DISH,DRE,ETFC,FB,FBHS,FISV,FLIR,FLT,FRC,GGP,GPS,HFC,HRS,KSU,MRO,MXIM,MYL,NBL,NLOK,NLSN,PBCT,PEAK,PKI,PXD,RE,RTN,SIVB,TIF,TSS,TWTR,VAR,VIAC,WLTW,WRK,XEC,XLNX
2019-03-05,,,166.7156524658203,134.77000427246094,293.2436828613281,41.27480316162109,55.359031677246094,24.47054481506348,47.66999816894531,55.01001739501953,25.75,10.527993202209473,43.720001220703125,102.34422302246094,108.75,28.989999771118164,27.299999237060547,31.13999938964844,29.75,48.34180450439453,,,85.61000061035156,,,104.00994110107422,18.950000762939453,24.91482353210449,51.52000045776367,14.390000343322754,,17.270000457763672,52.38838958740234,27.38999938964844,,,,22.41034698486328,28.97150039672852,,139.2031707763672,54.89189529418945,30.373760223388672,,,3.1489999294281006,31.030000686645508,135.44000244140625,,178.8359375,36.419898986816406,71.61055755615234,120.59573364257812
2019-03-06,,,163.99844360351562,131.1199951171875,289.0908203125,41.94497680664063,54.824832916259766,24.20061683654785,48.16999816894531,54.7237663269043,25.40999984741211,10.167384147644045,42.63999938964844,101.6088409423828,105.33999633789062,28.809999465942383,27.170000076293945,31.940000534057617,29.700000762939453,47.69199752807617,,,85.37000274658203,,,102.097412109375,18.96999931335449,24.337966918945312,50.56999969482422,13.420000076293944,,16.860000610351562,51.35403060913086,27.059999465942383,,,,22.438440322875977,28.7075252532959,,135.67320251464844,52.376556396484375,29.96599578857422,,,3.138000011444092,30.799999237060547,133.82000732421875,,167.8723907470703,35.814945220947266,70.2862319946289,119.03619384765624
2019-03-07,,,161.32012939453125,128.1699981689453,286.10626220703125,40.82144546508789,54.0927848815918,24.237850189208984,48.27000045776367,54.68428421020508,25.1200008392334,10.651126861572266,42.56999969482422,101.20548248291016,102.47000122070312,28.420000076293945,26.8700008392334,32.16999816894531,29.63999938964844,46.50068283081055,,,85.01000213623047,,,100.6109848022461,18.989999771118164,24.46615600585937,49.83000183105469,13.619999885559082,,16.860000610351562,50.1568603515625,26.81999969482422,,,,22.3635196685791,28.660385131835938,,133.297119140625,51.128787994384766,29.666976928710938,,,3.2300000190734863,30.1200008392334,132.94000244140625,,167.204345703125,35.361236572265625,69.5169677734375,117.61395263671876
2019-03-08,,,162.0116424560547,128.67999267578125,289.6602478027344,41.422630310058594,54.41924285888672,24.31231117248535,48.900001525878906,54.73363876342773,24.670000076293945,10.818238258361816,42.220001220703125,98.36224365234376,100.27999877929688,28.920000076293945,27.290000915527344,31.75,29.88999938964844,46.13639450073242,,,84.87999725341797,,,100.79926300048828,18.940000534057617,23.742795944213867,48.79999923706055,14.010000228881836,,16.270000457763672,49.75460433959961,26.61000061035156,,12.381196975708008,,22.51336097717285,28.63210105895996,,127.4692611694336,50.74257278442383,29.721338272094727,,,3.0999999046325684,30.040000915527344,133.50999450683594,,166.24159240722656,35.635353088378906,66.49830627441406,116.35846710205078
2019-03-11,,,164.59249877929688,132.0399932861328,290.5733337402344,42.29977035522461,55.00289916992188,24.20061683654785,49.27000045776367,55.53317260742188,24.899999618530277,11.078594207763672,41.81999969482422,98.51964569091795,99.8499984741211,28.420000076293945,26.940000534057617,32.2400016784668,30.479999542236328,46.6286735534668,,,86.02999877929688,,,101.7109375,18.950000762939453,24.08158493041992,50.06999969482422,14.699999809265137,,16.56999969482422,51.09544372558594,27.15999984741211,,12.623745918273926,,22.616374969482425,29.16948509216309,,129.5031280517578,52.56471252441406,29.960731506347656,,,3.3329999446868896,30.8700008392334,134.60000610351562,,167.41064453125,36.6656608581543,66.93649291992188,119.6050796508789
2019-03-12,,,163.53094482421875,134.3000030517578,291.5649108886719,42.01396560668945,56.02184295654297,24.284387588500977,49.650001525878906,56.155033111572266,25.520000457763672,10.970860481262209,41.79999923706055,98.57868194580078,102.16000366210938,28.3700008392334,26.93000030517578,32.15999984741211,30.709999084472656,47.30801773071289,,,86.08000183105469,,,101.5523910522461,18.989999771118164,23.779417037963867,50.70000076293945,14.9399995803833,,16.899999618530273,50.89431381225586,27.3700008392334,,12.668869972229004,,22.7287540435791,29.32032585144043,,132.03570556640625,53.69364547729492,30.144880294799805,,,3.390000104904175,31.15999984741211,135.61000061035156,,167.71519470214844,37.38404083251953,68.1926498413086,120.04646301269533
2019-03-13,,,166.58905029296875,135.7100067138672,298.0739440917969,43.06850051879883,56.49668884277344,24.31231117248535,49.66999816894531,56.816383361816406,25.979999542236328,10.863126754760742,42.04999923706055,98.93285369873048,102.0999984741211,26.93000030517578,25.6200008392334,32.349998474121094,30.75,47.63292694091797,,,86.08000183105469,,,101.8893051147461,18.989999771118164,23.8068904876709,51.709999084472656,14.84000015258789,,17.31999969482422,50.702762603759766,27.46999931335449,,12.94526195526123,,22.859865188598636,29.44288825988769,,132.6712646484375,55.38704299926758,29.527986526489254,,,2.6600000858306885,31.299999237060547,136.07000732421875,,168.766357421875,37.41239547729492,68.69900512695312,120.57613372802734
2019-03-14,,,165.26451110839844,134.8800048828125,299.8804626464844,42.693992614746094,56.65496444702149,24.247154235839844,50.290000915527344,56.40180206298828,26.049999237060547,10.701526641845703,41.88999938964844,100.01506042480467,103.72000122070312,27.43000030517578,26.149999618530277,32.56999969482422,30.709999084472656,48.14489364624024,,,85.5,,,101.9884033203125,19.01000022888184,23.36737823486328,52.15999984741211,14.510000228881836,,17.260000228881836,50.64530563354492,28.0,,12.933979988098145,,22.96287727355957,29.50888061523437,,133.3459930419922,55.099857330322266,29.40829086303711,,,2.63700008392334,31.030000686645508,136.30999755859375,,169.21824645996094,37.0153923034668,68.66978454589844,120.13475036621094
2019-03-15,,,167.91357421875,136.08999633789062,298.2562561035156,43.98506164550781,56.88249969482422,24.25646209716797,51.380001068115234,57.16185760498047,25.93000030517578,10.854148864746094,42.20000076293945,99.24767303466795,103.5500030517578,27.43000030517578,25.899999618530277,32.56999969482422,30.56999969482422,48.26304626464844,,,86.23999786376953,,,102.62261199951172,19.01000022888184,23.15677833557129,52.20000076293945,14.40999984741211,,17.270000457763672,51.85205459594727,28.09000015258789,,12.984745979309082,,23.01906967163086,29.34861183166504,,132.6614990234375,55.80296325683594,28.284990310668945,,,2.325000047683716,31.21999931335449,136.60000610351562,,170.59361267089844,35.49356842041016,68.22185516357422,121.7923812866211
2019-03-18,,,167.3000030517578,133.50999450683594,303.4043884277344,44.32015228271485,57.258419036865234,24.25646209716797,49.84000015258789,56.92495346069336,25.950000762939453,10.836194038391112,42.56999969482422,99.91667938232422,107.2300033569336,27.229999542236328,25.84000015258789,32.40999984741211,30.34000015258789,48.82423782348633,,,85.08999633789062,,,104.46576690673828,19.01499938964844,23.404003143310547,52.77000045776367,14.899999618530272,,17.389999389648438,51.679664611816406,28.18000030517578,,13.012948989868164,,23.065893173217773,28.72637939453125,,135.50698852539062,55.5652961730957,28.349445343017575,,,2.380000114440918,31.07999992370605,135.57000732421875,,171.0160369873047,36.183589935302734,70.00384521484375,122.88113403320312
